TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-14 21:51:30,1771105890316,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,9vk7v-1771105890316-35f4a5554af8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,6,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:51:24,1771105884397,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,w4bgh-1771105884397-3d3a9f625e49,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,9,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:51:17,1771105877828,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,9vk7v-1771105877828-ca088e93eeee,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,8,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:51:10,1771105870148,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,ldz6q-1771105870148-2dd549ed4c2e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,7,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839498,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/google_word.png,GET,,404,dx86s-1771105839498-27b17908810e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,6,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839470,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/android_spaceship.png,GET,,404,s7b9c-1771105839470-7027e94d60a6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839463,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/dino_chomp.png,GET,,404,v44js-1771105839463-31901a1b688e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,1,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839396,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/sparky_turbo_charge.png,GET,,404,dx86s-1771105839396-4f862261c54f,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,1,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839386,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/dash_nest.png,GET,,404,h7vgf-1771105839386-94e7fefe1cb8,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839352,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/music/background.mp3,GET,,404,h7vgf-1771105839352-2d1f1efb3b9a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839313,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/kicker_b.mp3,GET,,404,v44js-1771105839313-f1122310abab,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,1,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839306,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/kicker_a.mp3,GET,,404,v44js-1771105839306-e1591d7378f5,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839306,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/cow_moo.mp3,GET,,404,8wdpk-1771105839306-68956e4672a6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839263,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/bumper_b.mp3,GET,,404,8wdpk-1771105839263-d9ccf8f1217a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,1,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839256,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/bumper_a.mp3,GET,,404,8wdpk-1771105839256-208079bb74fd,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839216,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/game_over_voice_over.mp3,GET,,404,v44js-1771105839216-8461bb71f5a2,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839216,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/io_pinball_voice_over.mp3,GET,,404,8fcjn-1771105839216-b4816cd4082d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839204,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/flipper.mp3,GET,,404,8wdpk-1771105839204-2be329a8ee6d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839113,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,v44js-1771105839113-8c9872b07e98,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:39,1771105839113,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/rollover.mp3,GET,,404,8fcjn-1771105839113-637a35bd93ce,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:38,1771105838866,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/android.mp3,GET,,404,h7vgf-1771105838866-5054b75b4e90,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:38,1771105838860,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/dash.mp3,GET,,404,h7vgf-1771105838860-b150b8aef2f3,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:38,1771105838800,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/dino.mp3,GET,,404,8fcjn-1771105838800-62472f7caa4d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,13,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:38,1771105838714,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/sparky.mp3,GET,,404,8wdpk-1771105838714-90d763fc3ba6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:38,1771105838708,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/google.mp3,GET,,404,wssq7-1771105838708-566c2991785e,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:50:26,1771105826191,www.seekerpinball.app/flutter.js.map,GET,,404,4kw2l-1771105826191-aa1bc776d29b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,4,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:37,1771105717644,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,zlgv9-1771105717644-05a348db1ad1,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,28,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:32,1771105712958,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/launcher.mp3,GET,,404,bcw6p-1771105712958-e59a2b860599,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:23,1771105703853,www.seekerpinball.app/flutter.js.map,GET,,404,rqkhc-1771105703853-c37e47e3f2dd,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:16,1771105696506,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/music/background.mp3,GET,,404,6b7rq-1771105696506-08b36280d358,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,4,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689525,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/google_word.png,GET,,404,42nmw-1771105689525-9d3b6975f699,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689487,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/android_spaceship.png,GET,,404,x6xlq-1771105689487-74490dc7c8af,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689478,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/dino_chomp.png,GET,,404,x6xlq-1771105689478-0496ecb0ae08,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689473,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/sparky_turbo_charge.png,GET,,404,x9wsc-1771105689473-4cf8eb4ff776,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689436,www.seekerpinball.app/assets/packages/pinball/assets/images/bonus_animation/dash_nest.png,GET,,404,x6xlq-1771105689436-4d441dd0a4d6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689422,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/music/background.mp3,GET,,404,cg8cv-1771105689422-9033a1f9ff21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689375,www.seekerpinball.app/assets/packages/pinball_audio/packages/pinball_audio/assets/sfx/cow_moo.mp3,GET,,404,bcw6p-1771105689375-eb2b36bef4ac,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689352,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/kicker_a.mp3,GET,,404,7lzpx-1771105689352-51aacb0d50a6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,3,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689323,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/bumper_b.mp3,GET,,404,pgmv5-1771105689323-b6494c2a423b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
2026-02-14 21:48:09,1771105689323,www.seekerpinball.app/packages/pinball_audio/packages/pinball_audio/assets/sfx/bumper_a.mp3,GET,,404,p7ksz-1771105689323-59e864d819fe,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,static,/404.html,www.seekerpinball.app,pinball-5msc3ol3y-benhints-projects.vercel.app,dpl_37pCxAnqLaMKAqsEytpBwuCfAoH9,2,sfo1,,,,prj_BLoaYUFW4n5RlIClLH3L0ddZ0Rbt,,,,,
